Id_dropped,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley_dropped,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_dropped,HeatingQC,CentralAir,Electrical,1stFlrSF_dropped,2ndFlrSF_dropped,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,logGrLivArea,sqrGarageCars,Bath,FlrSF,RemodAge,RecentRemod,BedroomRatio,hasFireplace,enc_FireplaceQu,logMasVnrArea,enc_ExterQual,Porch,trunLotArea,trunLotFrontage,trunBsmtSF,enc_BsmtQual,enc_CentralAir,hasCircuitBreaker,isPConc,enc_GarageFinish,isGarageAttached,enc_HeatingQC,enc_KitchenQual,isLotRegular,isLowDensity,enc_MasVnrType,enc_PavedDrive,isNewHome
343,90,RL,,8544,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,Null,Null,Null,Null,0,Null,0,0,0,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,Null,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,5,2006,WD,Normal,87500,11.37940550085183,6.947937068614969,4,2.0,1040,1,0,0.25,0,0.0,5.831882477283517,0.0,0,8544,150.0,0,0.0,0.0,0,0,1.0,0,-1.0,0.0,1,1,1.0,2.0,0
344,120,RL,63.0,8849,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,1684,GasA,Ex,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,2,564,TA,TA,Y,495,72,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,266000,12.491255347155263,7.429520842786462,4,2.0,1684,0,1,0.25,1,2.0,6.424869023905388,2.0,567,8849,63.0,1684,3.0,1.0,1,1,2.0,1,2.0,2.0,0,1,1.0,2.0,0
345,160,RM,36.0,2592,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,536,GasA,TA,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,TA,4,Typ,0,Null,Attchd,1976.0,Unf,1,336,TA,TA,Y,182,0,0,0,0,0,Null,Null,Null,0,4,2010,WD,Normal,85000,11.350418300109132,7.014814351275545,1,1.5,1112,0,0,0.42857142857142855,0,0.0,0.0,0.0,182,2592,36.0,536,2.0,1.0,1,0,1.0,1,0.0,0.0,1,0,0.0,2.0,0
346,50,RL,65.0,6435,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,GasA,Gd,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1,312,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,10,2006,WD,Normal,140200,11.850832386224807,7.363913501405819,1,1.0,1577,11,0,0.3333333333333333,1,1.0,0.0,0.0,0,6435,65.0,972,1.0,1.0,1,0,1.0,0,1.0,-1.0,1,1,0.0,2.0,0
347,20,RL,,12772,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,Null,Attchd,1960.0,RFn,1,301,TA,TA,Y,0,0,0,0,0,0,Null,Null,Gar2,15500,4,2007,WD,Normal,151500,11.928347504569842,6.8658910748834385,1,1.0,958,38,1,0.2857142857142857,0,0.0,0.0,0.0,0,12772,150.0,958,1.0,1.0,1,0,2.0,1,0.0,0.0,0,1,0.0,2.0,0
348,20,RL,,17600,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,498,TA,TA,Y,0,40,0,0,0,0,Null,Null,Null,0,12,2009,WD,Normal,157500,11.967187086434018,7.2991214627108,4,2.0,1478,0,0,0.3333333333333333,1,1.0,3.4339872044851463,0.0,40,17600,150.0,1478,1.0,1.0,0,0,1.0,1,2.0,0.0,0,1,1.0,2.0,0
349,160,RL,36.0,2448,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,764,GasA,Ex,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,Gd,6,Typ,0,Null,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,Null,Null,Null,0,10,2008,WD,Normal,154000,11.944714374881176,7.394493107219038,4,2.5,1626,1,1,0.25,0,0.0,4.672828834461906,1.0,27,2448,36.0,764,2.0,1.0,1,1,2.0,1,2.0,1.0,1,1,2.0,2.0,0
350,60,RL,56.0,20431,Pave,Null,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,1848,GasA,Ex,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3,706,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,4,2006,New,Partial,437154,12.988043102265232,7.911690520708339,9,2.5,2728,1,1,0.2857142857142857,1,2.0,6.769641976852503,2.0,0,20000,56.0,1848,3.0,1.0,1,1,3.0,1,2.0,2.0,0,1,1.0,2.0,1
351,120,RL,68.0,7820,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,1869,GasA,Ex,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007.0,RFn,2,617,TA,TA,Y,210,54,0,0,0,0,Null,Null,Null,0,12,2007,New,Partial,318061,12.670001611311877,7.533693709848633,4,2.0,1869,0,1,0.25,1,1.0,5.8944028342648505,2.0,264,7820,68.0,1869,3.0,1.0,1,1,2.0,1,2.0,2.0,0,1,1.0,2.0,1
352,120,RL,,5271,Pave,Null,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,1453,GasA,Gd,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,RFn,2,445,TA,TA,Y,0,80,0,0,184,0,Null,Null,Null,0,12,2006,WD,Abnorml,190000,12.154784614286667,7.282073658093465,4,1.5,1453,0,1,0.25,1,0.0,0.0,0.0,80,5271,150.0,1453,2.0,1.0,1,1,2.0,1,1.0,1.0,0,1,0.0,2.0,0
353,50,RL,60.0,9084,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,616,GasA,TA,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,TA,5,Typ,0,Null,Detchd,1941.0,Unf,1,200,TA,Fa,Y,48,0,0,0,0,0,Null,Null,Null,0,3,2008,ConLw,Normal,95000,11.461642696843066,7.013915474810528,1,1.0,1111,9,0,0.375,0,0.0,0.0,0.0,48,9084,60.0,616,1.0,0.0,1,0,1.0,0,0.0,0.0,1,1,0.0,2.0,0
354,30,RM,60.0,8520,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,GasA,Gd,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,5,Typ,0,Null,Detchd,2005.0,Unf,2,484,TA,TA,Y,106,0,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,105900,11.570259974415547,6.580639137284949,4,1.0,720,75,1,0.2857142857142857,0,0.0,0.0,0.0,106,8520,60.0,624,1.0,1.0,1,0,1.0,0,1.0,0.0,1,0,0.0,2.0,0
355,50,RL,60.0,8400,Pave,Null,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,108,0,0,0,Null,Null,Null,0,6,2006,WD,Normal,140000,11.849404844423074,7.3752557780097545,1,1.0,1595,60,1,0.25,1,1.0,0.0,0.0,0,8400,60.0,940,1.0,1.0,1,0,1.0,1,2.0,0.0,1,1,0.0,2.0,0
356,20,RL,105.0,11249,Pave,Null,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,Null,Attchd,1995.0,RFn,2,521,TA,TA,Y,0,26,0,0,0,0,Null,Null,Null,0,8,2007,WD,Normal,177500,12.086731521684555,7.0909098220799835,4,2.0,1200,0,1,0.3333333333333333,0,0.0,0.0,1.0,26,11249,105.0,1200,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,0.0,2.0,0
357,20,RL,,9248,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560,Unf,0,598,1158,GasA,Gd,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,Gd,6,Typ,0,Null,Attchd,1992.0,RFn,2,400,TA,TA,Y,120,26,0,0,0,0,Null,Null,Null,0,7,2009,WD,Normal,173000,12.06105265381003,7.0630481633881725,4,2.0,1167,0,1,0.3333333333333333,0,0.0,4.672828834461906,0.0,146,9248,150.0,1158,2.0,1.0,1,1,2.0,1,1.0,1.0,0,1,1.0,2.0,0
358,120,RM,44.0,4224,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,1142,GasA,TA,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,528,TA,TA,Y,536,90,0,0,0,0,Null,MnPrv,Null,0,8,2007,WD,Normal,134000,11.80560254159177,7.04141166379481,4,1.5,1142,0,0,0.3333333333333333,1,-2.0,0.0,0.0,626,4224,44.0,1142,2.0,1.0,1,1,3.0,1,0.0,0.0,1,0,0.0,2.0,0
359,80,RL,92.0,6930,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,294,468,1062,GasA,Ex,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,Gd,6,Min2,0,Null,BuiltIn,1958.0,Unf,1,288,TA,TA,Y,168,0,294,0,0,0,Null,Null,Null,0,7,2006,WD,Abnorml,130000,11.775297421715829,7.210079628170788,1,1.0,1352,0,0,0.3333333333333333,0,0.0,4.795790545596741,0.0,168,6930,92.0,1062,1.0,1.0,0,0,1.0,1,2.0,1.0,0,1,1.0,2.0,0
360,60,RL,78.0,12011,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,1086,GasA,Ex,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2,592,TA,TA,Y,208,75,0,0,374,0,Null,Null,Null,0,6,2006,WD,Normal,280000,12.54254845357358,7.562681246721884,4,2.5,1924,0,1,0.3,1,0.0,6.274762021241939,1.0,283,12011,78.0,1086,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,1.0,2.0,0
361,85,RL,,7540,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,888,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2,470,TA,TA,Y,0,0,0,0,192,0,Null,MnPrv,Null,0,6,2007,WD,Normal,156000,11.95761769646754,6.816735880594968,4,1.0,912,0,0,0.2857142857142857,1,0.0,0.0,0.0,0,7540,150.0,888,2.0,1.0,1,0,2.0,1,2.0,0.0,0,1,0.0,2.0,0
362,50,RL,,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,399,Unf,0,484,883,GasA,Gd,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,TA,8,Typ,0,Null,Detchd,1940.0,Unf,1,240,TA,TA,N,0,0,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,145000,11.884495917930655,7.317212408359839,1,1.0,1505,42,1,0.2727272727272727,0,0.0,0.0,0.0,0,9144,150.0,883,1.0,1.0,1,0,1.0,0,1.0,0.0,1,1,0.0,0.0,0
363,85,RL,64.0,7301,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,Null,Null,Null,Null,0,Null,0,0,0,GasA,Ex,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,2003.0,RFn,2,672,TA,TA,Y,0,0,177,0,0,0,Null,Null,Null,0,7,2009,ConLD,Normal,198500,12.198549416880068,7.56164174558878,4,3.0,1922,0,1,0.36363636363636365,1,2.0,6.2166061010848646,1.0,0,7301,64.0,0,0.0,1.0,1,0,2.0,1,2.0,1.0,1,1,1.0,2.0,0
364,160,RM,21.0,1680,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162,Unf,0,321,483,GasA,Gd,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Gd,5,Typ,0,Null,Detchd,1972.0,Unf,1,264,TA,TA,Y,250,0,0,0,0,0,Null,Null,Null,0,5,2009,WD,Normal,118000,11.678448377988165,6.895682697747868,1,1.5,987,35,1,0.2857142857142857,0,0.0,6.236369590203704,0.0,250,1680,21.0,483,1.0,1.0,1,0,1.0,0,1.0,1.0,1,0,1.0,2.0,0
365,60,RL,,18800,Pave,Null,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,796,GasA,TA,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,566,TA,TA,Y,306,111,0,0,0,0,Null,Null,Null,0,7,2006,WD,Normal,190000,12.154784614286667,7.362010551259734,4,2.5,1574,0,0,0.3333333333333333,1,0.0,4.795790545596741,0.0,417,18800,150.0,796,2.0,1.0,1,1,3.0,1,0.0,0.0,0,1,1.0,2.0,0
366,70,RM,59.0,10690,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,0,216,672,GasA,Gd,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,TA,6,Typ,0,Null,Detchd,1964.0,Unf,1,468,TA,Fa,Y,0,128,218,0,0,0,Null,Null,Null,0,7,2009,WD,Normal,147000,11.898194668458824,7.20414929203594,1,1.0,1344,77,1,0.3333333333333333,0,0.0,0.0,0.0,128,10690,59.0,672,1.0,1.0,0,0,1.0,0,1.0,0.0,1,0,0.0,2.0,0
367,20,RL,,9500,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609,Unf,0,785,1394,GasA,Gd,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2,514,TA,TA,Y,0,76,0,0,185,0,Null,Null,Null,0,7,2009,WD,Normal,159000,11.976665770490769,7.240649694255466,4,1.5,1394,0,0,0.3333333333333333,1,1.0,5.5134287461649825,0.0,76,9500,150.0,1394,2.0,1.0,1,0,2.0,1,1.0,0.0,0,1,1.0,2.0,0
368,80,RL,101.0,9150,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,728,1099,GasA,Gd,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,TA,6,Typ,1,Gd,Basment,1962.0,RFn,1,296,TA,TA,Y,64,110,0,0,0,0,Null,Null,Null,0,12,2008,WD,Normal,165000,12.013706813470414,7.266827347520591,1,1.0,1431,0,0,0.3333333333333333,1,1.0,5.723585101952381,0.0,174,9150,101.0,1099,2.0,1.0,1,0,2.0,0,1.0,0.0,0,1,1.0,2.0,0
369,20,RL,78.0,7800,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,540,Unf,0,728,1268,GasA,Gd,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1,244,TA,TA,Y,0,98,0,0,0,0,Null,Null,Null,0,3,2010,WD,Normal,132000,11.790564777297387,7.1459844677143876,1,1.0,1268,0,0,0.2222222222222222,1,1.0,5.303304908059076,0.0,98,7800,78.0,1268,1.0,1.0,1,1,3.0,1,1.0,0.0,1,1,1.0,2.0,0
370,20,RL,,9830,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,72,Rec,258,733,1063,GasA,Ex,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1997.0,Fin,2,576,TA,TA,Y,364,17,0,0,182,0,Null,Null,Null,0,3,2010,WD,Normal,162000,11.995357787034976,7.160845906664299,4,1.0,1287,47,1,0.3,1,1.0,0.0,0.0,381,9830,150.0,1063,1.0,1.0,1,0,3.0,0,2.0,1.0,0,1,0.0,2.0,0
371,60,RL,,8121,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,953,953,GasA,Ex,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,460,TA,TA,Y,100,40,0,0,0,0,Null,Null,Null,0,1,2006,WD,Normal,172400,12.057578437658943,7.417580402414544,4,2.5,1664,0,1,0.3,1,0.0,0.0,0.0,140,8121,150.0,953,2.0,1.0,1,1,2.0,1,2.0,0.0,0,1,0.0,2.0,0
372,50,RL,80.0,17120,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,Null,Null,Null,Null,0,Null,0,0,0,GasA,TA,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2,680,TA,TA,N,0,59,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,134432,11.808821212646512,7.370860166536716,4,2.0,1588,0,0,0.36363636363636365,1,1.0,0.0,0.0,59,17120,80.0,0,0.0,1.0,1,0,3.0,0,0.0,0.0,1,1,0.0,0.0,0
373,120,RL,50.0,7175,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,744,GasA,TA,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,TA,4,Typ,0,Null,Attchd,1984.0,Unf,1,264,TA,TA,Y,353,0,0,0,90,0,Null,MnPrv,Null,0,2,2010,WD,Normal,125000,11.736077016252436,6.6240652277998935,1,1.0,752,0,1,0.3333333333333333,0,0.0,0.0,0.0,353,7175,50.0,744,2.0,1.0,1,0,1.0,1,0.0,0.0,1,1,0.0,2.0,0
374,20,RL,79.0,10634,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,428,LwQ,180,0,608,GasA,TA,Y,SBrkr,1319,0,0,1319,1,0,1,0,3,1,TA,5,Min2,0,Null,Attchd,1953.0,Unf,1,270,TA,TA,Y,66,0,0,0,0,0,Null,GdWo,Null,0,11,2009,WD,Normal,123000,11.719947764402807,7.1853870155804165,1,1.0,1319,0,0,0.375,0,0.0,0.0,0.0,66,10634,79.0,608,1.0,1.0,1,1,1.0,1,0.0,0.0,1,1,0.0,2.0,0
375,60,RL,65.0,8200,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,219500,12.299112067295642,7.564757012905729,4,2.5,1928,1,1,0.3333333333333333,1,1.0,0.0,1.0,148,8200,65.0,847,2.0,1.0,1,1,3.0,1,2.0,1.0,1,1,0.0,2.0,0
376,30,RL,,10020,Pave,Null,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,350,Unf,0,333,683,GasA,Gd,N,FuseA,904,0,0,904,1,0,0,1,1,1,Fa,4,Maj1,0,Null,Null,,Null,0,0,Null,Null,Y,0,0,0,0,0,0,Null,Null,Null,0,3,2009,WD,Normal,61000,11.0186455364637,6.807934943699926,0,0.5,904,28,0,0.2,0,0.0,0.0,-1.0,0,10020,150.0,683,0.0,0.0,0,0,0.0,0,1.0,-1.0,0,1,0.0,2.0,0
377,85,RL,57.0,8846,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298,Unf,0,572,870,GasA,Ex,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,TA,5,Typ,0,Null,Detchd,1998.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,7,2006,WD,Normal,148000,11.904974309480185,6.818924065275521,4,1.0,914,0,1,0.2857142857142857,0,0.0,0.0,1.0,0,8846,57.0,870,2.0,1.0,1,1,1.0,0,2.0,0.0,0,1,0.0,2.0,0
378,60,FV,102.0,11143,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2,610,TA,TA,Y,159,214,0,0,0,0,Null,Null,Null,0,12,2007,WD,Normal,340000,12.73670383776449,7.810758116529357,4,3.0,2466,1,1,0.3333333333333333,1,1.0,0.0,1.0,373,11143,102.0,1580,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,0.0,2.0,0
